id,name,host_id,host_name,city,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,review_scores_rating,accommodates,bathrooms,bedrooms,beds,property_type
5269233,Enjoy Sunsets from a Poolside Oasis,27274412,Kristin,Cape Town,Ward 74,-34.01221,18.33534,Entire home/apt,5538,3,37,3/31/19,0.82,1,281,99,8,4,4,4,Villa
5273464,Stylish Bantry Bay Apartment,26448138,Ruth,Cape Town,Ward 54,-33.928,18.38186,Entire home/apt,1384,2,38,4/2/19,0.75,1,306,97,2,1,1,1,Apartment
5274159,Wavecrest 1001 with a fabulous view,27302846,Marcus,Strand/Kapstaden/Västra Kapprovinsen,Ward 85,-34.12401,18.8318,Entire home/apt,1007,3,0,,,1,172,,4,2,2,2,Apartment
5274858,The B.I.G Backpackers - Mixed Dorm ,26402291,The B.I.G,Cape Town,Ward 58,-33.95762,18.48878,Shared room,336,1,4,7/10/16,0.09,19,365,95,1,1,1,1,Bed and breakfast
5274949,The B.I.G Backpackers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 58,-33.95963,18.48739,Shared room,336,1,0,,,19,365,,1,1,1,1,Bed and breakfast
5275014,The B.I.G Backpackers- Private Room,26402291,The B.I.G,Cape Town,Ward 58,-33.95824,18.48925,Private room,1077,1,0,,,19,365,,2,1,1,2,Bed and breakfast
5275090,Your beautiful garden retreat in Three Anchor Bay,24142934,Gio,Cape Town,Ward 54,-33.91132,18.39553,Entire home/apt,755,3,52,4/1/19,1.02,3,179,93,2,1,1,1,Condominium
5275209,The B.I.G Backpackers - Triple Room,26402291,The B.I.G,Cape Town,Ward 115,-33.9093,18.41023,Private room,1203,1,0,,,19,365,,3,1,1,3,Bed and breakfast
5276775,High Cape Estate(Entire Apartment),25046401,Jason,Cape Town,Ward 77,-33.937,18.43216,Entire home/apt,1454,4,5,4/4/18,0.12,2,365,80,5,2,2,2,Apartment
5283241,Camps Bay Parterre Apartment,24652752,Michou,Cape Town,Ward 54,-33.94675,18.38353,Entire home/apt,2867,3,28,12/29/18,0.55,2,363,98,4,2,2,3,Apartment
5286384,Comfortable Apartment in Sea Point,27370778,Jaco,Cape Town,Ward 54,-33.91625,18.39163,Private room,448,1,3,4/21/15,0.06,1,0,100,2,1.5,1,1,Apartment
5289223,Modern upmarket Edwardian home in Tamboerskloof,16754706,Reinhard,Cape Town,Ward 77,-33.92963,18.40294,Entire home/apt,2168,5,7,2/17/19,0.19,2,237,97,4,1,2,2,Cottage
5289435,Self-Catering apartment /Camps Bay,27391302,Gisela,Cape Town,Ward 54,-33.95747,18.38909,Entire home/apt,1594,3,3,12/30/17,0.07,1,283,100,2,1,1,1,Apartment
5291044,SUNSET BEACH BEAUTIFUL PRIVATE ROOM,15254219,Debi And Ian,Cape Town,Ward 4,-33.84917,18.48911,Private room,448,2,12,1/22/19,0.24,3,364,98,2,1,1,1,House
5294748,The B.I.G Backpackers - Family Room,26402291,The B.I.G,Cape Town,Ward 115,-33.90984,18.41011,Private room,2000,1,0,,,19,365,,4,1,1,4,Bed and breakfast
5294955,The B.I.G Backpackers- Private Room,26402291,The B.I.G,Cape Town,Ward 115,-33.91076,18.40892,Private room,1077,1,0,,,19,365,,2,1,1,2,Bed and breakfast
5295177,The B.I.G Backpackers- Private Room,26402291,The B.I.G,Cape Town,Ward 115,-33.91116,18.40833,Private room,1077,1,2,1/4/19,0.05,19,365,90,2,1,1,2,Bed and breakfast
5298208,YOU’RE HOLIDAY HOME AWAY FROM HOME,27442976,Dr Michiel,Cape Town,Ward 83,-34.10618,18.82039,Entire home/apt,1748,2,0,,,3,352,,7,2,4,5,House
5300764,Chapman's Peak Villa,27451970,Nadine,Noordhoek,Ward 69,-34.12064,18.37621,Entire home/apt,5496,14,0,,,1,363,,6,2.5,3,3,House
5301821,Great space in Cape Town City,26803208,Clayton,Cape Town,Ward 115,-33.92012,18.42317,Entire home/apt,461,3,65,3/22/19,1.3,1,163,93,2,1.5,1,1,Apartment
5303241,Spacious family home | pool & fabulous views,8636467,Willemijn,Cape Town,Ward 77,-33.94059,18.41984,Entire home/apt,2293,7,5,11/22/18,0.13,1,336,75,4,1,2,3,House
5305621,Furnished flat in Somerset West,27479446,Ryan,Cape Town,Ward 15,-34.06731,18.83393,Entire home/apt,587,1,0,,,1,365,,2,1,1,2,Apartment
5308183,An esCAPE  with stupendous views,27495052,Chris,Cape Town,Ward 64,-34.14174,18.42821,Entire home/apt,1231,1,5,1/4/19,0.13,1,363,56,10,3,5,12,House
5310505,Comfortable family home with beautiful sea views,24818047,Deborah,Cape Town,Ward 69,-34.10277,18.39079,Entire home/apt,3202,10,2,2/16/19,0.58,1,91,100,8,4,4,4,House
5310718,Stylish Flat on Sea Point Promenade,25339659,Vicki,Cape Town,Ward 54,-33.91842,18.38732,Entire home/apt,1398,4,19,3/27/19,0.39,1,175,98,2,1,1,1,Apartment
5310969,42 on Strathmore,27513182,Elmarie,Cape Town,Ward 54,-33.9482,18.38056,Entire home/apt,10600,3,43,3/24/19,0.91,2,164,100,10,4,5,5,Villa
5311655,Holiday Home on the Atlantic Sea Board,27516354,David,Cape Town,Ward 54,-33.91486,18.39237,Entire home/apt,4209,3,0,,,1,358,,8,2.5,4,3,House
5312697,Double Room,26538848,Gabi,Cape Town,Ward 64,-34.10292,18.47606,Private room,266,2,5,9/30/18,0.11,4,345,100,2,1,1,2,House
5316070,Ivory villa,27537743,Litsa,Cape Town,Ward 54,-33.94925,18.38089,Entire home/apt,5006,1,11,3/31/19,0.85,3,232,95,6,4,3,3,House
5316108,Camps Bay African views apartment,27537743,Litsa,Cape Town,Ward 54,-33.9497,18.38029,Entire home/apt,1496,3,7,4/14/19,1.71,3,278,100,2,1,1,1,Apartment
5320080,"Ambleplace Studio - spacious, pvt.",21124844,Ken & Gill,Cape Town,Ward 62,-33.98452,18.44014,Entire home/apt,601,2,43,3/22/19,0.92,2,350,96,2,1,1,1,Guesthouse
5320648,Alpha Cottage,27566977,Veronica,Cape Town,Ward 58,-33.97507,18.48468,Private room,545,1,70,4/16/19,1.38,1,351,98,2,1,1,1,Guesthouse
5320994,See whales leap at Stonehurst,27568698,Judy,Cape Town,Ward 64,-34.11815,18.45722,Entire home/apt,2503,3,5,12/31/17,0.12,1,342,92,8,3,4,6,House
5321177,A Cape Town Luxury Apartment,24798737,Saths,Cape Town,Ward 77,-33.94485,18.41368,Private room,601,1,53,3/27/19,1.31,1,89,99,2,1.5,1,1,Apartment
5321534,Charming home near beach & mountain,27571767,Shaune,Cape Town,Ward 64,-34.08795,18.45221,Entire home/apt,2098,3,2,1/3/17,0.05,1,0,100,4,2,3,4,House
5322150,City Bowl Splendour,27573758,Barbara,Cape Town,Ward 77,-33.94134,18.40939,Entire home/apt,9873,6,3,1/5/18,0.08,1,364,100,8,4.5,4,4,House
5322465,2-bed home in Observatory suburb of Cape Town,4627415,Avril,Cape Town,Ward 57,-33.93655,18.46762,Entire home/apt,601,1,121,3/27/19,2.4,2,276,96,5,1,2,5,House
5323318,Relax on the Cape Peninsula,27580492,Roger,Cape Town,Ward 64,-34.13379,18.40892,Private room,545,1,47,4/9/19,1.03,1,348,97,2,1,1,1,Guest suite
5325479,Beachfront Luxury Room & Views in Trendy Sea Point,15841033,Brian,Cape Town,Ward 54,-33.91848,18.38578,Private room,573,1,38,1/10/19,0.76,2,180,99,2,1,1,1,Apartment
5330005,Student apartment 5min walk to UCT,10119498,Tazeen,Cape Town,Ward 57,-33.95508,18.47158,Private room,517,1,0,,,2,145,,3,1,1,1,Apartment
5330276,Sunset Beach Studio Flat,27623648,Peter,Cape Town,Ward 4,-33.85659,18.49505,Entire home/apt,979,2,49,3/23/19,0.98,2,358,94,2,1,1,1,Guest suite
5331148,Bay View Villa Llandudno ,27628514,Shayne,Cape Town,Ward 74,-34.00675,18.34359,Entire home/apt,9999,11,0,,,2,358,,8,3.5,4,8,House
5331222,ON THE BEACH HOLIDAY HOME KOMMETJIE,27628880,Peter,Cape Town,Ward 61,-34.13399,18.33615,Entire home/apt,5454,3,66,4/10/19,1.31,1,249,98,8,2,4,5,House
5332115,2 Bedroom Apartment - Amazing view,27632506,Davide,Cape Town,Ward 115,-33.91175,18.40295,Entire home/apt,1902,2,0,,,1,364,,4,1,2,2,Apartment
5332545,Kenrock Security Estate. Hout Bay,27634934,Caroline,Cape Town,Ward 74,-34.01448,18.37155,Entire home/apt,6503,10,0,,,1,363,,6,2.5,3,4,House
5333903,Beautiful family home for up to 8,23702647,Melanie,Cape Town,Ward 71,-34.06511,18.44092,Entire home/apt,2503,7,2,1/6/18,0.05,1,0,100,8,5,5,5,House
5334111,The B.I.G Backpackers-Private Room,26402291,The B.I.G,Cape Town,Ward 115,-33.91151,18.4085,Private room,1077,1,1,2/28/16,0.03,19,365,80,2,1,1,2,Bed and breakfast
5334871,The B.I.G Backpackers- Private Room,26402291,The B.I.G,Cape Town,Ward 115,-33.91004,18.40945,Private room,1077,1,2,6/23/15,0.04,19,365,100,2,1,1,2,Bed and breakfast
5341231,Oasis in the heart of Cape Town,2339584,Gregory,Cape Town,Ward 115,-33.92632,18.41672,Entire home/apt,909,3,40,2/13/19,0.79,2,47,93,2,1,1,1,Apartment
5342731,Stunning room to rent n Glen Apartm,27686737,Elsa,Cape Town,Ward 54,-33.94762,18.37983,Private room,1259,1,0,,,1,0,,2,3,1,2,Apartment
5346135,"Greenpoint - top location, sleeps 3",9485829,Michael,Cape Town,Ward 115,-33.90737,18.40602,Entire home/apt,937,7,31,4/2/19,0.69,1,355,89,3,1,1,2,Apartment
5348377,"Come one,come all,Home for all",27720474,Christian,Cape Town,Ward 113,-33.83068,18.51315,Private room,699,1,0,,,2,365,,6,2,1,4,House
5348655,Ocean View Beach House with Private Pool,4621127,Verna,Cape Town,Ward 23,-33.79743,18.45977,Entire home/apt,4419,1,10,4/14/19,0.36,3,358,100,10,4.5,5,7,Villa
5349577,"301 Canal Quays, convenient large comfortable",25122328,Esta-Marita,Cape Town,Ward 115,-33.9178,18.42639,Entire home/apt,1804,3,19,2/23/19,0.43,19,288,93,4,2,2,2,Condominium
5350641,Constantia Outlook,27731649,Catherine,Cape Town,Ward 62,-34.00048,18.42737,Entire home/apt,993,2,65,4/28/17,1.29,1,75,97,2,1,1,1,House
5350642,Charming room in Sea Point,25501590,Douglas,Cape Town,Ward 54,-33.91267,18.39028,Private room,1203,1,1,3/13/15,0.02,2,364,100,1,0.5,1,1,Apartment
5354881,Luxury apartment with ocean views!,1517503,Wendy,Cape Town,Ward 64,-34.12635,18.44557,Entire home/apt,1804,3,38,3/6/19,0.78,1,248,99,4,2,2,2,Apartment
5355609,Spacious contemporary apartment,27762624,Michael,Cape Town,Ward 54,-33.91118,18.39817,Entire home/apt,16600,3,2,3/11/15,0.04,1,365,90,3,1,2,2,Apartment
5356002,Charming child friendly home away from home,25981389,Jacqui,"Kenilworth, Cape Town",Ward 58,-33.99198,18.47303,Entire home/apt,895,4,3,1/6/19,0.07,1,358,100,5,1.5,3,4,House
5358300,46 On Willow Double Bedroom with En-Suite,24885185,David,Cape Town,Ward 23,-33.8084,18.48164,Entire home/apt,350,4,8,2/14/19,0.24,2,352,100,2,1,1,1,Apartment
5359094,Squirrel's End - Family Cottage,3010807,Irene,Cape Town,Ward 73,-34.04281,18.4591,Entire home/apt,685,3,33,10/28/18,0.83,3,355,98,4,1,2,3,Cottage
5367784,Full Table Mountain View Cape Town Apartment,19151951,Natalie,Cape Town,Ward 115,-33.92753,18.42048,Entire home/apt,1203,5,1,1/3/16,0.02,1,32,100,3,2,2,1,Loft
5367989,Home in the heart of city,27827956,James,Cape Town,Ward 115,-33.93319,18.44742,Entire home/apt,1119,3,7,10/31/18,0.15,1,179,97,3,1,3,3,House
5369186,Family friendly near beach,6143367,Nikki,Cape Town,Ward 74,-34.04214,18.34699,Entire home/apt,3007,4,5,1/4/18,0.18,1,347,96,8,2.5,4,6,House
5369231,"See, smell and hear the sea!",27833676,Ladien,Cape Town,Ward 23,-33.80879,18.46972,Entire home/apt,797,2,3,1/10/19,0.21,1,179,100,4,2,2,3,Apartment
5370234,Sea & Mountain View Apartment,24394089,Nick,Cape Town,Ward 74,-34.0419,18.35302,Entire home/apt,1175,4,9,9/30/18,0.24,1,177,89,4,1,1,2,Apartment
5370633,Serene & tranquil ~ Olive Tree Garden Flat,25640819,Alex,Cape Town,Ward 58,-33.96286,18.48641,Entire home/apt,545,2,24,3/2/19,0.49,3,359,94,2,1,1,1,Apartment
5370806,Stylish studio in trendy Seapoint,17437605,Sunshine Letting,Cape Town,Ward 54,-33.92043,18.38496,Entire home/apt,1049,2,15,1/8/19,0.32,7,358,89,2,1,1,1,Serviced apartment
5381975,Apartment on foot of Table Mountain,27897441,Kenney,Cape Town,Ward 77,-33.93826,18.41996,Entire home/apt,1175,5,7,1/2/18,0.14,1,0,100,4,2,2,3,Apartment
5383120,"Best location & price, 5* views",27902401,Ellie,Cape Town,Ward 115,-33.93392,18.41809,Entire home/apt,503,180,45,4/14/17,0.94,1,321,96,3,1,0,3,Apartment
5387334,"Great Sea View, Bedroom 2",27928499,Heidi,Cape Town,Ward 54,-33.92834,18.37996,Private room,937,1,23,3/21/19,0.47,7,336,99,2,1,1,1,Villa
5388325,Raven's Nest Stay & Play,27932927,Matthew,Cape Town,Ward 69,-34.09759,18.3672,Entire home/apt,895,2,71,4/6/19,1.41,1,240,97,4,1,2,3,Loft
5388496,3 Royals @ the beach,27655966,Danny & Ayten,Cape Town,Ward 64,-34.1061,18.47119,Entire home/apt,1287,1,128,2/22/19,2.55,1,335,95,5,1,2,3,House
5389129,Villa Marina Guest House,27936258,Sandy,Cape Town,Ward 115,-33.91061,18.40466,Private room,853,4,5,1/18/19,0.12,1,365,96,2,2,1,2,Bed and breakfast
5389626,"Spacious,Serviced, 3 bedroom Villa ",27938716,Lisa,Cape Town,Ward 54,-33.95214,18.38834,Entire home/apt,2923,2,9,12/13/17,0.19,3,252,91,6,3,3,5,Guest suite
5389748,2 bedroom apartment City Centre,27938126,Anwar,Cape Town,Ward 115,-33.92647,18.41434,Entire home/apt,1496,1,184,3/30/18,3.65,1,76,98,4,2,2,2,Apartment
5389905,Sea Point Pad - Unbelievably located!,27939372,Jonty,Sea Point,Ward 54,-33.91819,18.38949,Entire home/apt,573,4,36,4/2/19,0.74,2,53,97,2,1,0,1,Apartment
5391312,Jeanettes Den,27946583,Jeanette,Cape Town,Ward 73,-34.03208,18.47096,Private room,601,1,0,,,1,365,,2,1,1,2,Apartment
5391764,Luxus- The Lap of Luxury ,953634,Simona,Cape Town,Ward 54,-33.94401,18.37794,Entire home/apt,70006,1,2,1/17/19,0.04,1,364,100,10,6.5,5,5,Villa
5399002,Self Catering Lemon Tree Cottage,27987874,Bev,Cape Town,Ward 84,-34.09124,18.85219,Entire home/apt,755,1,21,3/14/19,0.56,1,0,98,4,1,2,2,Cottage
5399859,Neonita apartment,27991822,Polly,Cape Town,Ward 69,-34.09751,18.35992,Entire home/apt,657,1,22,3/3/19,0.51,1,313,95,2,1,1,1,Apartment
5401108,"Light, bright and airy condominium for 2/3/4",27998076,Jennifer,Cape Town,Ward 69,-34.13901,18.38672,Entire home/apt,1245,1,2,2/6/18,0.07,6,337,100,4,1.5,2,4,Loft
5401119,Laze at Infinity Pool from Villa in Peace and Quiet,27998076,Jennifer,Cape Town,Ward 69,-34.13691,18.38605,Entire home/apt,1748,1,81,4/16/19,1.69,6,279,98,2,1,1,1,Condominium
5401760,Village life in the Mother City: The Apartment,25488313,Colette,"
Cape Town",Ward 53,-33.93343,18.50682,Entire home/apt,392,28,0,,,4,34,,2,1,1,1,Apartment
5410913,The B.I.G Backpackers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 115,-33.9107,18.40838,Shared room,336,1,0,,,19,365,,1,1,1,4,Bed and breakfast
5411250,The B.I.G Backpackers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 115,-33.91004,18.41022,Shared room,336,1,3,12/31/15,0.06,19,365,93,1,1,1,1,Bed and breakfast
5411614,The B.I.G Backpackers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 115,-33.91155,18.4083,Shared room,336,1,4,4/19/18,0.1,19,365,100,1,1,1,1,Bed and breakfast
5412060,The B.I.G Backpackers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 115,-33.91063,18.40805,Shared room,336,1,3,9/9/18,0.07,19,365,100,1,1,1,1,Bed and breakfast
5412155,A ROOM IN THE ROOF   WITH A VIEW,1513113,Sandra,Cape Town,Ward 77,-33.93369,18.4208,Private room,350,1,4,11/4/18,0.08,2,365,95,2,1,1,1,House
5412468,The B.I.G Backpackers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 115,-33.91,18.40943,Shared room,336,1,0,,,19,365,,1,1,1,1,Bed and breakfast
5412826,The B.I.G Backpackers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 115,-33.91098,18.40945,Shared room,336,1,2,12/11/17,0.04,19,365,100,1,1,1,1,Bed and breakfast
5412995,The B.I.G Backpackers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 115,-33.90966,18.40882,Shared room,378,1,3,9/18/17,0.07,19,365,93,1,1,1,1,Bed and breakfast
5413108,The B.I.G Backapckers - Mixed Dorm,26402291,The B.I.G,Cape Town,Ward 115,-33.9095,18.41028,Shared room,336,1,1,12/11/15,0.02,19,365,100,1,1,1,1,Bed and breakfast
5417448,Arty apartment near Waterfront – must love cats,21509028,Lindie,Cape Town,Ward 54,-33.91175,18.39881,Entire home/apt,825,5,6,4/2/18,0.15,1,90,100,2,1,1,1,Apartment
5424756,Beautiful family home in Cape Town,28139824,Michelle,Cape Town,Ward 107,-33.79434,18.48436,Entire home/apt,2503,4,0,,,1,0,,6,1.5,3,3,House
5425015,"Great Sea View, Bedroom 4",27928499,Heidi,Cape Town,Ward 54,-33.92794,18.37941,Private room,783,1,69,3/31/19,1.64,7,363,98,2,1,1,1,Villa
5425838,"4 Beaches Guesthouse, Room Witsands",28145116,Robert,Cape Town,Ward 113,-33.82879,18.49949,Private room,475,2,5,4/4/19,0.1,7,271,92,2,1,1,2,House
5426912,Apartment in 4 Beaches Guesthouse,28145116,Robert,Cape Town,Ward 113,-33.8278,18.49982,Entire home/apt,1245,5,3,5/10/18,0.08,7,365,100,2,1,1,2,Apartment
5428473,Opposite The Beach with Mountain Views,24489610,Lee,Cape Town,Ward 74,-34.04211,18.35395,Entire home/apt,1356,3,24,1/2/18,0.6,1,260,96,4,1,2,2,Apartment
5429867,Sunny Apartment in Gardens near Kloofstreet,28166129,Anne,Cape Town,Ward 77,-33.93496,18.41032,Entire home/apt,853,3,1,6/15/18,0.1,1,213,,2,1,2,2,Apartment
5435586,Dolphin House Sea Studio llandudno,28199266,Margie,Cape Town,Ward 74,-34.01066,18.33754,Entire home/apt,1454,2,18,3/11/19,0.37,2,361,96,2,1,1,1,Guest suite
5435622,Stunning Place in vibey Green Point,28199561,Patrick,Cape Town,Ward 115,-33.90718,18.40123,Entire home/apt,993,1,1,3/11/15,0.02,1,0,80,2,1,1,1,Apartment
5435693,Villa in Fresnaye Village (with maids room),21603618,Danny,Cape Town,Ward 54,-33.92008,18.38642,Entire home/apt,6293,14,0,,,1,125,,4,1.5,3,2,House
5435904,Carpe Diem!,27673735,Carol,Cape Town,Ward 74,-34.02256,18.38138,Entire home/apt,2755,14,3,4/4/15,0.06,1,0,100,7,2.5,3,3,House
5436347,Seafront Apartment with Beautiful View,28203101,Louw,Strand,Ward 83,-34.10295,18.81532,Entire home/apt,1203,2,3,12/2/16,0.06,1,330,20,6,2,3,4,Apartment
5436436,Bramley Family Apartment,28203409,Duncan,Cape Town,Ward 69,-34.10181,18.36256,Entire home/apt,951,1,21,3/9/19,0.42,4,331,89,5,1,2,4,Apartment
5438165,Bramley Beach Suite,28203409,Duncan,Cape Town,Ward 69,-34.10018,18.3623,Entire home/apt,713,1,41,3/31/19,0.85,4,354,91,2,1,1,1,House
5441428,"Guest Bedroom in Family Home 
",14447141,Justin,Cape Town,Ward 112,-33.82382,18.67459,Private room,1049,2,0,,,1,364,,2,1,1,1,Bed and breakfast
5441726,Bramley Patio Room,28203409,Duncan,Cape Town,Ward 69,-34.10037,18.36316,Private room,601,1,9,3/4/19,0.22,4,356,82,2,1,1,1,House
5443116,Table Mountain View City Pad,28232160,Nadia,Cape Town,Ward 115,-33.92901,18.42044,Entire home/apt,797,2,3,1/5/16,0.07,1,0,93,2,1,1,1,Apartment
5444827,New York Artist Loft in Cape Town,9836692,Jess,Cape Town,Ward 115,-33.92379,18.44833,Entire home/apt,2307,2,12,1/7/18,0.43,1,362,92,4,1,0,1,Loft
5450224,Blue Mountain Bay One,28270043,James,Cape Town,Ward 61,-34.21204,18.4594,Entire home/apt,699,2,1,12/14/18,0.24,2,333,100,2,1,1,1,Apartment
5451165,Central ♥ Bedroom + Bathroom ♥ Fibre Wi-Fi,28199446,Karen Louise,Cape Town,Ward 115,-33.90991,18.40356,Private room,503,1,69,4/1/19,1.72,1,347,100,2,1,1,1,House
5452208,"Spacious, sunny apartment in the Southern Suburbs",9890956,Anthea,Cape Town,Ward 73,-34.03742,18.46568,Entire home/apt,503,2,0,,,1,0,,2,1,1,1,Apartment
5453039,Lovely designer home in trendy Green Point,23056837,Nick,Cape Town,Ward 115,-33.90877,18.40384,Entire home/apt,4951,5,3,1/1/18,0.1,1,364,100,4,3,3,3,Apartment
5455484,Table Mountain Views & Bree Street Food,23930438,Blane,Cape Town,Ward 115,-33.92712,18.41419,Entire home/apt,867,4,1,1/5/17,0.04,1,192,100,2,1,1,1,Condominium
5459601,La Maison Dorries Drv...breathtaking sea views,28319829,Grant,Cape Town,Ward 61,-34.20502,18.45587,Entire home/apt,1678,1,46,4/14/19,1.18,2,281,98,6,2,3,3,House
5461009,A Seaside Place @ Long Beach,11506734,Diane,Cape Town,Ward 61,-34.13779,18.32798,Entire home/apt,448,2,42,4/6/19,1.01,3,347,94,4,1,2,3,Apartment
5461204,Clifton Palms - beach living,8444983,Greg,Cape Town,Ward 54,-33.93882,18.37631,Entire home/apt,4000,3,41,3/25/19,0.95,2,337,96,6,3,3,4,House
5461214,CAPE BIRDSONG COTTAGE tranquillity!,8808928,Jean,Cape Town,Ward 74,-34.04475,18.36607,Entire home/apt,713,4,78,4/6/19,1.57,1,204,99,4,1,2,2,Condominium
5461883,Stunning Garden Cottage ,28330255,Debbie,Cape Town,Ward 73,-34.04523,18.45057,Entire home/apt,755,5,0,,,2,0,,2,1,1,1,Apartment
5464396,Lindy's Place,27468817,Linda,Somerset West,Ward 15,-34.07353,18.82829,Private room,420,1,52,12/17/18,1.06,2,162,99,2,1,1,1,Bed and breakfast
5464970,Blue Mountain Bay Two,28270043,James,Simon's Town ,Ward 61,-34.21044,18.45983,Entire home/apt,1203,2,9,2/22/19,0.21,2,331,98,4,2,2,3,Guest suite
5466852,ART DECO STUDIO | Sleeps Two Separately,13948169,Robert,Cape Town,Ward 115,-33.92826,18.41387,Entire home/apt,699,1,134,4/9/19,2.71,5,156,93,2,1,0,2,Condominium
5471699,Village Life in the Mother City: B&B Double Room,25488313,Colette,Cape Town,Ward 53,-33.94132,18.49247,Private room,503,2,0,,,4,355,,2,1,1,1,Guest suite
5472190,"The Chart Deck Room, Simon's Town",28383060,Therese Vlug,Cape Town,Ward 61,-34.1955,18.43058,Private room,503,1,50,3/17/19,2.23,6,156,99,2,1,1,1,Bed and breakfast
5475573,Lovely home between the Oceans,28396910,Sabine,Cape Town,Ward 69,-34.125,18.38678,Private room,280,1,152,4/14/19,3.49,2,322,94,2,1,1,1,House
5482435,Blouberg Beachfront Seaview Table View,25643157,Heidi,Table view,Ward 23,-33.81867,18.47459,Entire home/apt,853,7,7,3/13/19,0.17,1,356,97,4,1.5,2,3,Apartment
5488209,Glen Beach Villa 4: Cape Town Sea & Mountain Views,28459131,Victoria,"Cape Town, Camps Bay",Ward 54,-33.94603,18.37967,Entire home/apt,3902,2,140,3/28/19,2.82,1,54,98,6,3.5,3,4,Apartment
5493456,Rooms in a secure leafy suburb,10927254,Martin,Cape Town,Ward 15,-34.06197,18.8657,Private room,350,1,1,11/11/16,0.03,1,364,100,5,2,1,4,House
5495845,Beautiful modern beach house in Bakoven,26459540,Gert,Cape Town,Ward 54,-33.95945,18.37466,Entire home/apt,4000,3,55,3/23/19,1.11,1,304,100,8,3.5,4,5,Villa
5496253,A quaint wooden cabin,28504636,Bonnie,Cape Town,Ward 84,-34.07245,18.86423,Entire home/apt,503,2,28,3/29/19,0.69,1,348,99,2,1,1,2,Cabin
5501238,"Sea Drift, Fish Hoek",26981915,Carol And Maurice,Cape Town,Ward 64,-34.14246,18.43361,Entire home/apt,1902,2,9,4/28/17,0.21,1,0,91,5,2.5,4,5,House
5501452,Luxury V&A Waterfront Apartment in Cape Town,28535761,Paula,Cape Town,Ward 115,-33.90616,18.42143,Entire home/apt,1818,1,4,7/20/18,0.08,1,0,95,4,2,2,3,Apartment
5502834,Island Views Studio with sea views,28541795,Vernon And David,Cape Town,Ward 115,-33.91208,18.40458,Entire home/apt,699,4,82,4/14/19,2.04,3,269,99,2,1,0,1,Apartment
5503726,Room in trendy De Waterkant area,28545987,Wilco,Cape Town,Ward 115,-33.9129,18.41538,Private room,406,1,0,,,1,0,,1,1,1,1,Apartment
5504211,"Modern,secure & child friendly home",17260814,Sean & Philippa,Cape Town,Ward 71,-34.06453,18.43451,Entire home/apt,2098,3,19,3/16/19,0.39,1,344,96,6,3,3,4,House
5514192,Lovely quiet apartment Sea Point,6235795,Melissa,Cape Town,Ward 54,-33.91989,18.3875,Entire home/apt,1049,3,28,12/30/17,0.57,1,162,97,4,1,2,2,Apartment
5514784,Remarkable Value. Mountain Views and Free Wifi,2516345,Jaco,Cape Town,Ward 77,-33.93935,18.42992,Entire home/apt,671,3,1,2/16/19,0.48,63,315,80,2,1,1,1,Apartment
5517446,Comfortable Old Cape Home - Rondebosch Golden Mile,27142214,Sue,Cape Town,Ward 58,-33.9642,18.48644,Entire home/apt,2545,5,21,3/29/19,0.48,2,103,88,7,2.5,3,5,House
5521631,"Bright, Spacious City Apartment | Ateljee",27980864,Totalstay,Cape Town,Ward 77,-33.93978,18.40775,Entire home/apt,1734,2,44,3/25/19,0.89,53,330,97,6,2,3,4,Serviced apartment
5528207,Charming Cape Dutch Farmhouse,8801875,Stella,Cape Town,Ward 69,-34.10067,18.38527,Entire home/apt,3160,5,11,3/16/19,0.4,2,351,93,10,6.5,6,6,House
5529216,Italian/danish/english speaking :),28674337,Conni & Alessandro,Cape Town,Ward 62,-34.01395,18.46373,Private room,448,1,5,2/22/16,0.11,1,0,100,2,1,1,1,House
5529343,Riverside 2BD Apartment with Views,13980384,Adam,Cape Town,Ward 74,-34.04417,18.36005,Entire home/apt,797,1,1,4/12/15,0.02,1,0,100,4,2,2,2,Apartment
5531245,Village Life in the Mother City: B&B Twin Room,25488313,Colette,Cape Town,Ward 53,-33.9414,18.49232,Private room,475,2,1,6/4/16,0.03,4,357,80,2,1,1,2,Guest suite
5539019,Garden Room,14523905,Jasper,Cape Town,Ward 62,-34.01304,18.44098,Private room,853,2,0,,,6,247,,2,1,1,1,Guest suite
5539853,Luxury Apartment Cape Town,27347562,Ashley,Cape Town,Ward 115,-33.90735,18.40299,Entire home/apt,1398,2,52,2/24/19,1.06,2,230,92,2,1,1,1,Apartment
5542396,Panoramic Ocean Views from Fair Cape Apartment,2118730,Gary,Cape Town,Ward 115,-33.91176,18.40316,Entire home/apt,895,2,46,11/7/18,0.95,8,163,100,2,1,1,1,Apartment
